service_id,date,exception_type
1132941,20170425,1
1132941,20170426,1
1132941,20170427,1
1132941,20170428,1
1132941,20170502,1
1132941,20170503,1
1132941,20170504,1
1132941,20170505,1
2280374,20170107,1
2280374,20170114,1
2280374,20170121,1
2280374,20170128,1
2280374,20170204,1
2280374,20170211,1
2280374,20170218,1
2280374,20170225,1
2280374,20170304,1
2280374,20170311,1
2280374,20170318,1
2280374,20170325,1
2280374,20170401,1
2280374,20170408,1
2280374,20170415,1
2280374,20170416,1
2280374,20170422,1
2280374,20170429,1
2280374,20170430,1
2280374,20170506,1
2280374,20170507,1
2280379,20170210,1
2280379,20170217,1
2280379,20170414,1
2280379,20170421,1
2280379,20170505,1
2280378,20170106,1
2280378,20170113,1
2280378,20170120,1
2280378,20170127,1
2280378,20170203,1
2280378,20170224,1
2280378,20170303,1
2280378,20170310,1
2280378,20170317,1
2280378,20170324,1
2280378,20170331,1
2280378,20170407,1
2280378,20170428,1
