service_id,date,exception_type
2096333,20161229,1
12181816,20161114,1
12181816,20161121,1
12181816,20161128,1
12181816,20161205,1
12181816,20161212,1
12181816,20161219,1
12181816,20161226,1
2096282,20161111,1
2282698,20170102,1
2282698,20170103,1
2282698,20170104,1
2282698,20170105,1
2282698,20170109,1
2282698,20170110,1
2282698,20170111,1
2282698,20170112,1
2282698,20170116,1
2282698,20170117,1
2282698,20170118,1
2282698,20170119,1
2282698,20170123,1
2282698,20170124,1
2282698,20170125,1
2282698,20170126,1
2282698,20170130,1
2282698,20170131,1
2282698,20170201,1
2282698,20170202,1
2282698,20170220,1
2282698,20170221,1
2282698,20170222,1
2282698,20170223,1
2282698,20170227,1
2282698,20170228,1
2282698,20170301,1
2282698,20170302,1
2282698,20170306,1
2282698,20170307,1
2282698,20170308,1
2282698,20170309,1
2282698,20170313,1
2282698,20170314,1
2282698,20170315,1
2282698,20170316,1
2282698,20170320,1
2282698,20170321,1
2282698,20170322,1
2282698,20170323,1
2282698,20170327,1
2282698,20170328,1
2282698,20170329,1
2282698,20170330,1
2282698,20170403,1
2282698,20170404,1
2282698,20170405,1
2282698,20170406,1
2282698,20170424,1
2282698,20170425,1
2282698,20170426,1
2282698,20170427,1
12280396,20170417,1
12187397,20161111,1
12187397,20161119,1
12187397,20161126,1
12187397,20161203,1
12187397,20161210,1
12187397,20161217,1
12187398,20161113,1
12187398,20161120,1
12187398,20161127,1
12187398,20161204,1
12187398,20161211,1
12187398,20161218,1
12187398,20161225,1
12187398,20170101,1
12187399,20161231,1
12096333,20161227,1
12096333,20161228,1
12096333,20161229,1
12096333,20161230,1
12187395,20161110,1
12187395,20161115,1
12187395,20161116,1
12187395,20161117,1
12187395,20161118,1
12187395,20161122,1
12187395,20161123,1
12187395,20161124,1
12187395,20161125,1
12187395,20161129,1
12187395,20161130,1
12187395,20161201,1
12187395,20161202,1
12187395,20161206,1
12187395,20161207,1
12187395,20161208,1
12187395,20161209,1
12187395,20161213,1
12187395,20161214,1
12187395,20161215,1
12187395,20161216,1
2282706,20170210,1
2282706,20170217,1
2282706,20170414,1
2282706,20170421,1
2282706,20170505,1
