service_id,date,exception_type
12025546,20161220,1
12025546,20161221,1
12025546,20161222,1
12025546,20161223,1
12025547,20161110,1
12025547,20161115,1
12025547,20161116,1
12025547,20161117,1
12025547,20161118,1
12025547,20161122,1
12025547,20161123,1
12025547,20161124,1
12025547,20161125,1
12025547,20161129,1
12025547,20161130,1
12025547,20161201,1
12025547,20161202,1
12025547,20161206,1
12025547,20161207,1
12025547,20161208,1
12025547,20161209,1
12025547,20161213,1
12025547,20161214,1
12025547,20161215,1
12025547,20161216,1
12025548,20161227,1
12025548,20161228,1
12025548,20161229,1
12025548,20161230,1
12280382,20170417,1
12280382,20170501,1
12280382,20170508,1
2280387,20170102,1
2280387,20170103,1
2280387,20170104,1
2280387,20170105,1
2280387,20170109,1
2280387,20170110,1
2280387,20170111,1
2280387,20170112,1
2280387,20170116,1
2280387,20170117,1
2280387,20170118,1
2280387,20170119,1
2280387,20170123,1
2280387,20170124,1
2280387,20170125,1
2280387,20170126,1
2280387,20170130,1
2280387,20170131,1
2280387,20170201,1
2280387,20170202,1
2280387,20170220,1
2280387,20170221,1
2280387,20170222,1
2280387,20170223,1
2280387,20170227,1
2280387,20170228,1
2280387,20170301,1
2280387,20170302,1
2280387,20170306,1
2280387,20170307,1
2280387,20170308,1
2280387,20170309,1
2280387,20170313,1
2280387,20170314,1
2280387,20170315,1
2280387,20170316,1
2280387,20170320,1
2280387,20170321,1
2280387,20170322,1
2280387,20170323,1
2280387,20170327,1
2280387,20170328,1
2280387,20170329,1
2280387,20170330,1
2280387,20170403,1
2280387,20170404,1
2280387,20170405,1
2280387,20170406,1
2280387,20170424,1
2280387,20170425,1
2280387,20170426,1
2280387,20170427,1
2025542,20161111,1
12280383,20170102,1
12280383,20170109,1
12280383,20170116,1
12280383,20170123,1
12280383,20170130,1
12280383,20170206,1
12280383,20170213,1
12280383,20170220,1
12280383,20170227,1
12280383,20170306,1
12280383,20170313,1
12280383,20170320,1
12280383,20170327,1
12280383,20170403,1
12280383,20170410,1
12280383,20170418,1
12280383,20170424,1
12280383,20170502,1
12025542,20161112,1
2280386,20170206,1
2280386,20170207,1
2280386,20170208,1
2280386,20170209,1
2280386,20170213,1
2280386,20170214,1
2280386,20170215,1
2280386,20170216,1
2280386,20170410,1
2280386,20170411,1
2280386,20170412,1
2280386,20170413,1
2280386,20170418,1
2280386,20170419,1
2280386,20170420,1
2280386,20170502,1
2280386,20170503,1
2280386,20170504,1
12025543,20161114,1
12025543,20161121,1
12025543,20161128,1
12025543,20161205,1
12025543,20161212,1
12025543,20161219,1
12025543,20161226,1
12280386,20170207,1
12280386,20170208,1
12280386,20170209,1
12280386,20170210,1
12280386,20170214,1
12280386,20170215,1
12280386,20170216,1
12280386,20170217,1
12280386,20170411,1
12280386,20170412,1
12280386,20170413,1
12280386,20170414,1
12280386,20170419,1
12280386,20170420,1
12280386,20170421,1
12280386,20170503,1
12280386,20170504,1
12280386,20170505,1
12280387,20170103,1
12280387,20170104,1
12280387,20170105,1
12280387,20170106,1
12280387,20170110,1
12280387,20170111,1
12280387,20170112,1
12280387,20170113,1
12280387,20170117,1
12280387,20170118,1
12280387,20170119,1
12280387,20170120,1
12280387,20170124,1
12280387,20170125,1
12280387,20170126,1
12280387,20170127,1
12280387,20170131,1
12280387,20170201,1
12280387,20170202,1
12280387,20170203,1
12280387,20170221,1
12280387,20170222,1
12280387,20170223,1
12280387,20170224,1
12280387,20170228,1
12280387,20170301,1
12280387,20170302,1
12280387,20170303,1
12280387,20170307,1
12280387,20170308,1
12280387,20170309,1
12280387,20170310,1
12280387,20170314,1
12280387,20170315,1
12280387,20170316,1
12280387,20170317,1
12280387,20170321,1
12280387,20170322,1
12280387,20170323,1
12280387,20170324,1
12280387,20170328,1
12280387,20170329,1
12280387,20170330,1
12280387,20170331,1
12280387,20170404,1
12280387,20170405,1
12280387,20170406,1
12280387,20170407,1
12280387,20170425,1
12280387,20170426,1
12280387,20170427,1
12280387,20170428,1
2280383,20170101,1
2280383,20170108,1
2280383,20170115,1
2280383,20170122,1
2280383,20170129,1
2280383,20170205,1
2280383,20170212,1
2280383,20170219,1
2280383,20170226,1
2280383,20170305,1
2280383,20170312,1
2280383,20170319,1
2280383,20170326,1
2280383,20170402,1
2280383,20170409,1
2280383,20170417,1
2280383,20170423,1
2280383,20170501,1
2280382,20170416,1
2280382,20170430,1
2280382,20170507,1
2280390,20170107,1
2280390,20170114,1
2280390,20170121,1
2280390,20170128,1
2280390,20170204,1
2280390,20170211,1
2280390,20170218,1
2280390,20170225,1
2280390,20170304,1
2280390,20170311,1
2280390,20170318,1
2280390,20170325,1
2280390,20170401,1
2280390,20170408,1
2280390,20170415,1
2280390,20170422,1
2280390,20170429,1
2280390,20170506,1
2025554,20161110,1
2025554,20161118,1
2025554,20161125,1
2025554,20161202,1
2025554,20161209,1
2025554,20161216,1
12280393,20170211,1
12280393,20170218,1
12280393,20170415,1
12280393,20170422,1
12280393,20170506,1
12280390,20170108,1
12280390,20170115,1
12280390,20170122,1
12280390,20170129,1
12280390,20170205,1
12280390,20170212,1
12280390,20170219,1
12280390,20170226,1
12280390,20170305,1
12280390,20170312,1
12280390,20170319,1
12280390,20170326,1
12280390,20170402,1
12280390,20170409,1
12280390,20170416,1
12280390,20170423,1
12280390,20170430,1
12280390,20170507,1
2025551,20161230,1
2025550,20161112,1
2025550,20161119,1
2025550,20161126,1
2025550,20161203,1
2025550,20161210,1
2025550,20161217,1
2025550,20161224,1
2025550,20161231,1
12025553,20161224,1
2025553,20161223,1
12025554,20161111,1
12025554,20161119,1
12025554,20161126,1
12025554,20161203,1
12025554,20161210,1
12025554,20161217,1
12025551,20161231,1
12280394,20170107,1
12280394,20170114,1
12280394,20170121,1
12280394,20170128,1
12280394,20170204,1
12280394,20170225,1
12280394,20170304,1
12280394,20170311,1
12280394,20170318,1
12280394,20170325,1
12280394,20170401,1
12280394,20170408,1
12280394,20170429,1
2280394,20170106,1
2280394,20170113,1
2280394,20170120,1
2280394,20170127,1
2280394,20170203,1
2280394,20170224,1
2280394,20170303,1
2280394,20170310,1
2280394,20170317,1
2280394,20170324,1
2280394,20170331,1
2280394,20170407,1
2280394,20170428,1
2280393,20170210,1
2280393,20170217,1
2280393,20170414,1
2280393,20170421,1
2280393,20170505,1
12025550,20161113,1
12025550,20161120,1
12025550,20161127,1
12025550,20161204,1
12025550,20161211,1
12025550,20161218,1
12025550,20161225,1
12025550,20170101,1
2025547,20161109,1
2025547,20161114,1
2025547,20161115,1
2025547,20161116,1
2025547,20161117,1
2025547,20161121,1
2025547,20161122,1
2025547,20161123,1
2025547,20161124,1
2025547,20161128,1
2025547,20161129,1
2025547,20161130,1
2025547,20161201,1
2025547,20161205,1
2025547,20161206,1
2025547,20161207,1
2025547,20161208,1
2025547,20161212,1
2025547,20161213,1
2025547,20161214,1
2025547,20161215,1
2025548,20161226,1
2025548,20161227,1
2025548,20161228,1
2025548,20161229,1
2025543,20161113,1
2025543,20161120,1
2025543,20161127,1
2025543,20161204,1
2025543,20161211,1
2025543,20161218,1
2025543,20161225,1
2025546,20161219,1
2025546,20161220,1
2025546,20161221,1
2025546,20161222,1
