service_id,date,exception_type
2280284,20170101,1
2280284,20170108,1
2280284,20170115,1
2280284,20170122,1
2280284,20170129,1
2280284,20170205,1
2280284,20170212,1
2280284,20170219,1
2280284,20170226,1
2280284,20170305,1
2280284,20170312,1
2280284,20170319,1
2280284,20170326,1
2280284,20170402,1
2280284,20170409,1
2280284,20170417,1
2280284,20170423,1
2280284,20170501,1
12025141,20161231,1
12280284,20170102,1
12280284,20170109,1
12280284,20170116,1
12280284,20170123,1
12280284,20170130,1
12280284,20170206,1
12280284,20170213,1
12280284,20170220,1
12280284,20170227,1
12280284,20170306,1
12280284,20170313,1
12280284,20170320,1
12280284,20170327,1
12280284,20170403,1
12280284,20170410,1
12280284,20170418,1
12280284,20170424,1
12280284,20170502,1
12280285,20170417,1
12280285,20170501,1
12280285,20170508,1
2280287,20170102,1
2280287,20170103,1
2280287,20170104,1
2280287,20170105,1
2280287,20170109,1
2280287,20170110,1
2280287,20170111,1
2280287,20170112,1
2280287,20170116,1
2280287,20170117,1
2280287,20170118,1
2280287,20170119,1
2280287,20170123,1
2280287,20170124,1
2280287,20170125,1
2280287,20170126,1
2280287,20170130,1
2280287,20170131,1
2280287,20170201,1
2280287,20170202,1
2280287,20170220,1
2280287,20170221,1
2280287,20170222,1
2280287,20170223,1
2280287,20170227,1
2280287,20170228,1
2280287,20170301,1
2280287,20170302,1
2280287,20170306,1
2280287,20170307,1
2280287,20170308,1
2280287,20170309,1
2280287,20170313,1
2280287,20170314,1
2280287,20170315,1
2280287,20170316,1
2280287,20170320,1
2280287,20170321,1
2280287,20170322,1
2280287,20170323,1
2280287,20170327,1
2280287,20170328,1
2280287,20170329,1
2280287,20170330,1
2280287,20170403,1
2280287,20170404,1
2280287,20170405,1
2280287,20170406,1
2280287,20170424,1
2280287,20170425,1
2280287,20170426,1
2280287,20170427,1
2280287,20170502,1
2280287,20170503,1
2280287,20170504,1
12280287,20170103,1
12280287,20170104,1
12280287,20170105,1
12280287,20170106,1
12280287,20170110,1
12280287,20170111,1
12280287,20170112,1
12280287,20170113,1
12280287,20170117,1
12280287,20170118,1
12280287,20170119,1
12280287,20170120,1
12280287,20170124,1
12280287,20170125,1
12280287,20170126,1
12280287,20170127,1
12280287,20170131,1
12280287,20170201,1
12280287,20170202,1
12280287,20170203,1
12280287,20170221,1
12280287,20170222,1
12280287,20170223,1
12280287,20170224,1
12280287,20170228,1
12280287,20170301,1
12280287,20170302,1
12280287,20170303,1
12280287,20170307,1
12280287,20170308,1
12280287,20170309,1
12280287,20170310,1
12280287,20170314,1
12280287,20170315,1
12280287,20170316,1
12280287,20170317,1
12280287,20170321,1
12280287,20170322,1
12280287,20170323,1
12280287,20170324,1
12280287,20170328,1
12280287,20170329,1
12280287,20170330,1
12280287,20170331,1
12280287,20170404,1
12280287,20170405,1
12280287,20170406,1
12280287,20170407,1
12280287,20170425,1
12280287,20170426,1
12280287,20170427,1
12280287,20170428,1
12280287,20170503,1
12280287,20170504,1
12280287,20170505,1
2280285,20170416,1
2280285,20170430,1
2280285,20170507,1
2025137,20161219,1
2025137,20161220,1
2025137,20161221,1
2025137,20161222,1
2025136,20161226,1
2025136,20161227,1
2025136,20161228,1
2025136,20161229,1
2025138,20161112,1
2025138,20161119,1
2025138,20161126,1
2025138,20161203,1
2025138,20161210,1
2025138,20161217,1
2025138,20161224,1
2025141,20161230,1
2025142,20161110,1
2025142,20161118,1
2025142,20161125,1
2025142,20161202,1
2025142,20161209,1
2025142,20161216,1
12280296,20170211,1
12280296,20170218,1
12280296,20170415,1
12280296,20170422,1
2025145,20161223,1
12280291,20170108,1
12280291,20170115,1
12280291,20170122,1
12280291,20170129,1
12280291,20170205,1
12280291,20170212,1
12280291,20170219,1
12280291,20170226,1
12280291,20170305,1
12280291,20170312,1
12280291,20170319,1
12280291,20170326,1
12280291,20170402,1
12280291,20170409,1
12280291,20170416,1
12280291,20170423,1
12280291,20170430,1
12280291,20170507,1
12280294,20170107,1
12280294,20170114,1
12280294,20170121,1
