route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1577982,2025820,10020258200917606,102,102,0,
1577982,2025821,10020258210917606,102,102,0,
1577982,2025822,10020258220917606,102,102,0,
1577982,2025823,10020258230917606,102,102,0,
1577982,2025825,10020258250917606,102,102,0,
1577982,2025826,10020258260917606,102,102,0,
1577982,2025827,10020258270917606,102,102,0,
1577982,2025828,10020258280917606,102,102,0,
1577982,2280372,10022803720917606,102,102,0,
1577982,2280374,10022803740917606,102,102,0,
1577982,2280375,10022803750917606,102,102,0,
1577982,2280376,10022803760917606,102,102,0,
1577982,2280378,10022803780917606,102,102,0,
1577982,2280379,10022803790917606,102,102,0,
1577982,2025820,10120258200917606,102,102,0,
1577982,2025821,10120258210917606,102,102,0,
1577982,2025822,10120258220917606,102,102,0,
1577982,2025823,10120258230917606,102,102,0,
1577982,2025825,10120258250917606,102,102,0,
1577982,2025826,10120258260917606,102,102,0,
1577982,2025827,10120258270917606,102,102,0,
1577982,2025828,10120258280917606,102,102,0,
1577982,2280372,10122803720917606,102,102,0,
1577982,2280374,10122803740917606,102,102,0,
1577982,2280375,10122803750917606,102,102,0,
1577982,2280376,10122803760917606,102,102,0,
1577982,2280378,10122803780917606,102,102,0,
1577982,2280379,10122803790917606,102,102,0,
1577982,2025820,1020258200917606,102,102,0,
1577982,2025821,1020258210917606,102,102,0,
1577982,2025822,1020258220917606,102,102,0,
1577982,2025823,1020258230917606,102,102,0,
1577982,2025825,1020258250917606,102,102,0,
1577982,2025826,1020258260917606,102,102,0,
1577982,2025827,1020258270917606,102,102,0,
1577982,2025828,1020258280917606,102,102,0,
1577982,2025820,10220258200917606,102,102,0,
1577982,2025821,10220258210917606,102,102,0,
1577982,2025822,10220258220917606,102,102,0,
1577982,2025823,10220258230917606,102,102,0,
1577982,2025825,10220258250917606,102,102,0,
1577982,2025826,10220258260917606,102,102,0,
1577982,2025827,10220258270917606,102,102,0,
1577982,2025828,10220258280917606,102,102,0,
1577982,2280372,10222803720917606,102,102,0,
1577982,2280374,10222803740917606,102,102,0,
1577982,2280375,10222803750917606,102,102,0,
1577982,2280376,10222803760917606,102,102,0,
1577982,2280378,10222803780917606,102,102,0,
1577982,2280379,10222803790917606,102,102,0,
1577982,2280372,1022803720917606,102,102,0,
1577982,2280374,1022803740917606,102,102,0,
1577982,2280375,1022803750917606,102,102,0,
1577982,2280376,1022803760917606,102,102,0,
1577982,2280378,1022803780917606,102,102,0,
1577982,2280379,1022803790917606,102,102,0,
1577982,2025820,10320258200917606,102,102,0,
1577982,2025821,10320258210917606,102,102,0,
1577982,2025822,10320258220917606,102,102,0,
1577982,2025823,10320258230917606,102,102,0,
1577982,2025825,10320258250917606,102,102,0,
1577982,2025826,10320258260917606,102,102,0,
1577982,2025827,10320258270917606,102,102,0,
1577982,2025828,10320258280917606,102,102,0,
1577982,2280372,10322803720917606,102,102,0,
1577982,2280374,10322803740917606,102,102,0,
1577982,2280375,10322803750917606,102,102,0,
1577982,2280376,10322803760917606,102,102,0,
1577982,2280378,10322803780917606,102,102,0,
1577982,2280379,10322803790917606,102,102,0,
1577982,2025820,10420258200917606,102,102,0,
1577982,2025821,10420258210917606,102,102,0,
