service_id,date,exception_type
12280366,20170108,1
12280366,20170115,1
12280366,20170122,1
12280366,20170129,1
12280366,20170205,1
12280366,20170212,1
12280366,20170219,1
12280366,20170226,1
12280366,20170305,1
12280366,20170312,1
12280366,20170319,1
12280366,20170326,1
12280366,20170402,1
12280366,20170409,1
12280366,20170416,1
12280366,20170423,1
12280366,20170430,1
12280366,20170507,1
12280362,20170103,1
12280362,20170104,1
12280362,20170105,1
12280362,20170106,1
12280362,20170110,1
12280362,20170111,1
12280362,20170112,1
12280362,20170113,1
12280362,20170117,1
12280362,20170118,1
12280362,20170119,1
12280362,20170120,1
12280362,20170124,1
12280362,20170125,1
12280362,20170126,1
12280362,20170127,1
12280362,20170131,1
12280362,20170201,1
12280362,20170202,1
12280362,20170203,1
12280362,20170221,1
12280362,20170222,1
12280362,20170223,1
12280362,20170224,1
12280362,20170228,1
12280362,20170301,1
12280362,20170302,1
12280362,20170303,1
12280362,20170307,1
12280362,20170308,1
12280362,20170309,1
12280362,20170310,1
12280362,20170314,1
12280362,20170315,1
12280362,20170316,1
12280362,20170317,1
12280362,20170321,1
12280362,20170322,1
12280362,20170323,1
12280362,20170324,1
12280362,20170328,1
12280362,20170329,1
12280362,20170330,1
12280362,20170331,1
12280362,20170404,1
12280362,20170405,1
12280362,20170406,1
12280362,20170407,1
12280362,20170425,1
12280362,20170426,1
12280362,20170427,1
12280362,20170428,1
12280364,20170207,1
12280364,20170208,1
12280364,20170209,1
12280364,20170210,1
12280364,20170214,1
12280364,20170215,1
12280364,20170216,1
12280364,20170217,1
12280364,20170411,1
12280364,20170412,1
12280364,20170413,1
12280364,20170414,1
12280364,20170419,1
12280364,20170420,1
12280364,20170421,1
12280364,20170503,1
12280364,20170504,1
12280364,20170505,1
12280360,20170417,1
12280360,20170501,1
12280360,20170508,1
2169476,20161223,1
12025363,20161220,1
12025363,20161221,1
12025363,20161222,1
12025363,20161223,1
2025372,20161112,1
2025372,20161119,1
2025372,20161126,1
2025372,20161203,1
2025372,20161210,1
2025372,20161217,1
2025372,20161224,1
2025391,20161110,1
2025391,20161118,1
2025391,20161125,1
2025391,20161202,1
2025391,20161209,1
2025391,20161216,1
12025387,20161231,1
2280360,20170416,1
2280360,20170430,1
2280360,20170507,1
12025361,20161227,1
12025361,20161228,1
12025361,20161229,1
12025361,20161230,1
2280362,20170102,1
2280362,20170103,1
2280362,20170104,1
2280362,20170105,1
2280362,20170109,1
2280362,20170110,1
2280362,20170111,1
2280362,20170112,1
2280362,20170116,1
2280362,20170117,1
2280362,20170118,1
2280362,20170119,1
2280362,20170123,1
2280362,20170124,1
2280362,20170125,1
2280362,20170126,1
2280362,20170130,1
2280362,20170131,1
2280362,20170201,1
2280362,20170202,1
2280362,20170220,1
2280362,20170221,1
2280362,20170222,1
2280362,20170223,1
2280362,20170227,1
2280362,20170228,1
2280362,20170301,1
2280362,20170302,1
2280362,20170306,1
2280362,20170307,1
2280362,20170308,1
2280362,20170309,1
2280362,20170313,1
2280362,20170314,1
2280362,20170315,1
2280362,20170316,1
2280362,20170320,1
2280362,20170321,1
2280362,20170322,1
2280362,20170323,1
2280362,20170327,1
2280362,20170328,1
2280362,20170329,1
2280362,20170330,1
2280362,20170403,1
2280362,20170404,1
2280362,20170405,1
2280362,20170406,1
2280362,20170424,1
2280362,20170425,1
2280362,20170426,1
2280362,20170427,1
2280364,20170206,1
2280364,20170207,1
2280364,20170208,1
2280364,20170209,1
2280364,20170213,1
2280364,20170214,1
2280364,20170215,1
2280364,20170216,1
2280364,20170410,1
2280364,20170411,1
2280364,20170412,1
2280364,20170413,1
2280364,20170418,1
2280364,20170419,1
2280364,20170420,1
2280364,20170502,1
2280364,20170503,1
2280364,20170504,1
12025343,20161112,1
2280366,20170107,1
2280366,20170114,1
2280366,20170121,1
2280366,20170128,1
2280366,20170204,1
2280366,20170211,1
2280366,20170218,1
2280366,20170225,1
2280366,20170304,1
2280366,20170311,1
2280366,20170318,1
2280366,20170325,1
2280366,20170401,1
2280366,20170408,1
2280366,20170415,1
2280366,20170422,1
2280366,20170429,1
2280366,20170506,1
2280369,20170210,1
2280369,20170217,1
2280369,20170414,1
2280369,20170421,1
2280369,20170505,1
12280358,20170102,1
12280358,20170109,1
12280358,20170116,1
12280358,20170123,1
12280358,20170130,1
12280358,20170206,1
12280358,20170213,1
12280358,20170220,1
12280358,20170227,1
12280358,20170306,1
12280358,20170313,1
12280358,20170320,1
12280358,20170327,1
12280358,20170403,1
12280358,20170410,1
12280358,20170418,1
12280358,20170424,1
12280358,20170502,1
1546589,20161231,1
12169476,20161224,1
12280370,20170107,1
12280370,20170114,1
12280370,20170121,1
12280370,20170128,1
12280370,20170204,1
12280370,20170225,1
12280370,20170304,1
12280370,20170311,1
12280370,20170318,1
12280370,20170325,1
